Country,Year,Cannabis,Cocaine,Heroin,Opium
Bosnia and Herzegovina,1990,0,0,0,0
Bosnia and Herzegovina,1991,0,0,0,0
Bosnia and Herzegovina,1992,0,0,0,0
Bosnia and Herzegovina,1993,0,0,0,0
Bosnia and Herzegovina,1994,0,0,0,0
Bosnia and Herzegovina,1995,0,0,0,0
Bosnia and Herzegovina,1996,15.919,0,0.643,0
Bosnia and Herzegovina,1997,1.002,0,0.017,0
Bosnia and Herzegovina,1998,53.815,0.005,0.686,0
Bosnia and Herzegovina,1999,59.144,0,1.125,0
Bosnia and Herzegovina,2000,127.982,164.392,0.375,0
Bosnia and Herzegovina,2001,467.585,0,1.9,0
Bosnia and Herzegovina,2002,919.545,0.24,3.265,0.074
Bosnia and Herzegovina,2003,0,0,0,0
Bosnia and Herzegovina,2004,0,0,0,0
Bosnia and Herzegovina,2005,320.163,10,69,0
Bosnia and Herzegovina,2006,11.6,0.65,4,0
Bulgaria,1980,0,0,22.73,0
Bulgaria,1981,0,0,41.24,0
Bulgaria,1982,0,0,24.755,0
Bulgaria,1983,0,0,4.5,0
Bulgaria,1984,0,0,36.294,0
Bulgaria,1985,0,0,42.38,0
Bulgaria,1986,0,0,4.1,0
Bulgaria,1987,0,0,30.803,2.154
Bulgaria,1988,0,0,133.01,0
Bulgaria,1989,0,0,155.76,0
Bulgaria,1990,0,0,136.009,0
Bulgaria,1991,0,0,145.345,0
Bulgaria,1992,84.671,0,158.439,1.542
Bulgaria,1993,0,1.675,557.054,4.33
Bulgaria,1994,440.067,0.467,363.408,0
Bulgaria,1995,93.902,7.605,199.379,0.371
Bulgaria,1996,5475.649,21.515,248.265,0.08
Bulgaria,1997,227.44,2.011,322.691,8.24
Bulgaria,1998,1527.562,685.585,219.632,1.97
Bulgaria,1999,29365,17.01,265.249,4.466
Bulgaria,2000,295.947,4.333,2067.201,0
Bulgaria,2001,183.061,12.752,1550.629,1.98
Bulgaria,2002,1308.97,36.282,535.09,1.44
Bulgaria,2003,689.051,8.884,778.637,0.053
Bulgaria,2004,1061.447,0.896,828.931,0
Bulgaria,2005,264.868,141.745,416.121,0.189
Bulgaria,2006,8226.35,80.177,701.34,0
Croatia,1980,0,0,0,0
Croatia,1981,0,0,0,0
Croatia,1982,0,0,0,0
Croatia,1983,0,0,0,0
Croatia,1984,0,0,0,0
Croatia,1985,0,0,0,0
Croatia,1986,0,0,0,0
Croatia,1987,0,0,0,0
Croatia,1988,0,0,0,0
Croatia,1989,0,0,0,0
Croatia,1990,0,0,0,0
Croatia,1991,0,0,0,0
Croatia,1992,31.416,0.499,2.068,0.004
Croatia,1993,77.9,1.119,5.32,13.8
Croatia,1994,52.955,9.228,12.07,0.014
Croatia,1995,35.013,0.056,38.294,0.007
Croatia,1996,40.651,1.525,2.273,0
Croatia,1997,135.868,563.009,3.04,0.001
Croatia,1998,20342.877,6.426,50.095,0
Croatia,1999,200.898,1.807,13.232,0.103
Croatia,2000,797.501,913.127,7.041,0.011
Croatia,2001,737.911,1.487,19.569,0
Croatia,2002,608.07,3.365,46.359,0
Croatia,2003,435.037,350.769,85.727,0
Croatia,2004,428.235,17.595,114.431,0
Croatia,2005,983.222,8.963,27.068,0
Croatia,2006,202.445,5.64,81.797,0
Montenegro,1980,0,0,0,0
Montenegro,1981,0,0,0,0
Montenegro,1982,0,0,0,0
Montenegro,1983,0,0,0,0
Montenegro,1984,0,0,0,0
Montenegro,1985,0,0,0,0
Montenegro,1986,0,0,0,0
Montenegro,1987,0,0,0,0
Montenegro,1988,0,0,0,0
Montenegro,1989,0,0,0,0
Montenegro,1990,0,0,0,0
Montenegro,1991,0,0,0,0
Montenegro,1992,0,0,0,0
Montenegro,1993,0,0,0,0
Montenegro,1994,0,0,0,0
Montenegro,1995,0,0,0,0
Montenegro,1996,0,0,0,0
Montenegro,1997,0,0,0,0
Montenegro,1998,0,0,0,0
Montenegro,1999,0,0,0,0
Montenegro,2000,0,0,0,0
Montenegro,2001,0,0,0,0
Montenegro,2002,0,0,0,0
Montenegro,2003,0,0,0,0
Montenegro,2004,0,0,0,0
Montenegro,2005,0,0,0,0
Montenegro,2006,936.7,0.069,3.3,0
Romania,1980,0,0,0,0
Romania,1981,0,0,6.324,0
Romania,1982,0.059,0,1.659,0
Romania,1983,0,0,3.447,0
Romania,1984,0.005,0,0.008,0
Romania,1985,0.005,0.013,0,0
Romania,1986,0,0,15.3,0
Romania,1987,0,0,0,0
Romania,1988,0,0,0,0
Romania,1989,0.172,0,0.001,0
Romania,1990,0,0,0,0
Romania,1991,0,13.17,12.372,0
Romania,1992,0.116,17.666,6.734,0
Romania,1993,1182,105.658,97.134,0
Romania,1994,1228.851,0,348.975,0
Romania,1995,4.589,16.09,54.484,0
Romania,1996,1737.213,712.611,103.347,0
Romania,1997,40.186,69.556,117.922,0
Romania,1998,7.478,1.203,412.327,0
Romania,1999,4.53,9.67,63.63,0
Romania,2000,321,13.14,52.94,0
Romania,2001,155,2.524,41.77,0
Romania,2002,14880,2.72,202.18,0
Romania,2003,70.03,12.68,320.7,0
Romania,2004,90.097,24.579,65.406,0
Romania,2005,494.55,109.71,285.7,0
Romania,2006,1116.965,10.715,32.636,0
Serbia and Montenegro,1980,756,0,300.931,21
Serbia and Montenegro,1981,110,0,157.159,36
Serbia and Montenegro,1982,78,0,77.596,26
Serbia and Montenegro,1983,152.1,0.046,56.991,25.134
Serbia and Montenegro,1984,20.97,0.103,12.694,20.601
Serbia and Montenegro,1985,30.438,2.001,2.273,12.381
Serbia and Montenegro,1986,53.922,0,28.406,8.24
Serbia and Montenegro,1987,38.1,0.805,110.155,12.242
Serbia and Montenegro,1988,255,0.222,271.36,51.234
Serbia and Montenegro,1989,104.636,1.211,71.514,49.66
Serbia and Montenegro,1990,0,0,205,0
Serbia and Montenegro,1991,13.561,59,181,20.804
Serbia and Montenegro,1992,21.178,0.125,181,0.022
Serbia and Montenegro,1993,177.727,0.162,159.841,0.346
Serbia and Montenegro,1994,0,0.779,31.785,0.007
Serbia and Montenegro,1995,0,0,0,0
Serbia and Montenegro,1996,0,0,0,0
Serbia and Montenegro,1997,0,0,15.425,0
Serbia and Montenegro,1998,0,0,0,0
Serbia and Montenegro,1999,0,0,0,0
Serbia and Montenegro,2000,0,0,0,0
Serbia and Montenegro,2001,1230.224,3.623,62.518,0
Serbia and Montenegro,2002,1729.501,1.926,43.462,0.587
Serbia and Montenegro,2003,1464.955,6.021,278.76,0
Serbia and Montenegro,2004,4110.962,15.469,474.43,0
Serbia and Montenegro,2005,1509.498,5.349,359.579,0
Serbia and Montenegro,2006,1817.317,12.876,696.556,0
The former Yugoslav Republic of Macedonia,1980,0,0,0,0
The former Yugoslav Republic of Macedonia,1981,0,0,0,0
The former Yugoslav Republic of Macedonia,1982,0,0,0,0
The former Yugoslav Republic of Macedonia,1983,0,0,0,0
The former Yugoslav Republic of Macedonia,1984,0,0,0,0
The former Yugoslav Republic of Macedonia,1985,0,0,0,0
The former Yugoslav Republic of Macedonia,1986,0,0,0,0
The former Yugoslav Republic of Macedonia,1987,0,0,0,0
The former Yugoslav Republic of Macedonia,1988,0,0,0,0
The former Yugoslav Republic of Macedonia,1989,0,0,0,0
The former Yugoslav Republic of Macedonia,1990,0.76,0,27.973,3.347
The former Yugoslav Republic of Macedonia,1991,13.1,0,31.103,20.804
The former Yugoslav Republic of Macedonia,1992,12,0,38,22
The former Yugoslav Republic of Macedonia,1993,10.425,0,78.263,1.807
The former Yugoslav Republic of Macedonia,1994,18.094,0,104.112,20.5
The former Yugoslav Republic of Macedonia,1995,10.107,0,110.34,9.964
The former Yugoslav Republic of Macedonia,1996,131.4,13.744,29.155,2
The former Yugoslav Republic of Macedonia,1997,57.989,0.011,15.425,44.783
The former Yugoslav Republic of Macedonia,1998,1136.752,0.04,91.672,19.985
The former Yugoslav Republic of Macedonia,1999,698.098,2.955,14.375,12.239
The former Yugoslav Republic of Macedonia,2000,1333.399,4.689,90.789,27.395
The former Yugoslav Republic of Macedonia,2001,99.115,5.86,110.882,3.494
The former Yugoslav Republic of Macedonia,2002,29.234,0.342,28.572,22.93
The former Yugoslav Republic of Macedonia,2003,180.681,0,66.145,17.947
The former Yugoslav Republic of Macedonia,2004,610.664,0.176,270.475,5.734
The former Yugoslav Republic of Macedonia,2005,203.175,11.975,143.322,0.674
The former Yugoslav Republic of Macedonia,2006,309,0,150,3
Turkey,1980,7833,0,131,58
Turkey,1981,8859,0,167,69
Turkey,1982,2141,0,71,98
Turkey,1983,2358,0,288,20
Turkey,1984,2493,0,265,0.121
Turkey,1985,879.458,0,102.249,1.333
Turkey,1986,665.287,0,172.1,79.427
Turkey,1987,93.107,0.051,1331.969,23.857
Turkey,1988,0,0.815,1049.868,12.351
Turkey,1989,0,0.153,1180.52,3.704
Turkey,1990,12010.653,1.239,1039.58,3.556
Turkey,1991,0,1.27,1351.102,68.662
Turkey,1992,0,6.862,1052.636,1.868
Turkey,1993,0,9,2342,50
Turkey,1994,0,21.216,2171.698,91.189
Turkey,1995,0,75.668,3456.458,121.547
Turkey,1996,0,13,4422,233
Turkey,1997,0,9.637,3509.851,93.356
Turkey,1998,9295.822,604.88,4651.486,141.655
Turkey,1999,9009.04,13.153,3862.472,358.012
Turkey,2000,28637.13,8.444,6337.747,470.95
Turkey,2001,10096.848,2.01,3998.88,262.759
Turkey,2002,5462.376,7.734,2582.676,161.054
Turkey,2003,6959.763,2.833,4704.736,305.736
Turkey,2004,6834.9,125.676,8847.17,84.785
Turkey,2005,9648.169,41.029,8194.777,211.688
Turkey,2006,19491.124,77.016,10312.488,439.526
Andorra,1980,0,0,0,0
Andorra,1981,0,0,0,0
Andorra,1982,0,0,0,0
Andorra,1983,0,0,0,0
Andorra,1984,0,0,0,0
Andorra,1985,0,0,0,0
Andorra,1986,0,0,0,0
Andorra,1987,0.007,0.002,0.008,0
Andorra,1988,0.027,0.001,1.068,0
Andorra,1989,0.004,0.118,0.2,0
Andorra,1990,0.06,0.049,0.015,0
Andorra,1991,0.065,0.22,0.012,0
Andorra,1992,0.1,0.034,0.004,0
Andorra,1993,0.124,0.64,0.17,0
Andorra,1994,0.072,0.026,0.007,0
Andorra,1995,1.122,0.026,0.014,0
Andorra,1996,2,0,0,0
Andorra,1997,1.892,0.108,0.005,0
Andorra,1998,0.116,0.064,0.003,0
Andorra,1999,0.046,0.06,0.013,0
Andorra,2000,0.237,0.023,0.009,0
Andorra,2001,0.2,0.086,0.009,0
Andorra,2002,0.111,0.27,0,0
Andorra,2003,0,0,0,0
Andorra,2004,0,0,0,0
Andorra,2005,0.796,0.125,0.002,0
Andorra,2006,0,0.109,0.002,0
Austria,1980,143,0.034,12.616,0.546
Austria,1981,0,1.656,40.712,1
Austria,1982,667,0,33.144,0.113
Austria,1983,499.126,0,7.181,5.763
Austria,1984,167.909,4.254,52.762,0.891
Austria,1985,60.329,5.393,115.254,6.332
Austria,1986,99.175,7.948,43.465,0.016
Austria,1987,76.98,27.383,33.465,1.924
Austria,1988,60.492,14.474,50.55,0.303
Austria,1989,53.727,20.949,100.697,1.984
Austria,1990,192.428,41.21,72.352,7.822
Austria,1991,32.068,84.434,102.82,2.61
Austria,1992,118.866,75.737,91.061,1.651
Austria,1993,423.615,83.904,104.235,0.535
Austria,1994,240.554,52.679,80.22,64.885
Austria,1995,458.775,55.259,47.015,1.766
Austria,1996,270.659,72.794,81.326,17.667
Austria,1997,668.071,86.902,102.138,9.041
Austria,1998,1211.031,99.14,118.213,10.447
Austria,1999,341.402,63.377,78.914,33.646
Austria,2000,1562.828,20.375,230.747,69.873
Austria,2001,282.255,108.274,288.312,4.488
Austria,2002,450.289,36.896,59.473,25.16
Austria,2003,553.263,58.306,42.876,11.948
Austria,2004,505.601,75.519,235.032,36.698
Austria,2005,503.503,244.849,282.016,12.613
Austria,2006,1392.297,61.757,34.33,4.235
Belgium,1980,2231,1.47,33.646,0.002
Belgium,1981,848,14.238,14.305,0.428
Belgium,1982,618,5.221,59.849,0.002
Belgium,1983,850.219,24.754,91.29,0.37
Belgium,1984,1457.949,101.178,134.224,0.223
Belgium,1985,1099.936,61.915,91.961,0.046
Belgium,1986,2945.6,115.884,77.073,1.755
Belgium,1987,501.745,269.714,140.695,0.035
Belgium,1988,2130.465,403.548,113.806,0.029
Belgium,1989,772.946,89.652,92.198,0.078
Belgium,1990,547.712,538.338,291,0.002
Belgium,1991,5287.893,756.386,186.064,0.003
Belgium,1992,2281.689,1221.872,107.242,0.104
Belgium,1993,3010.298,2891.948,75.708,0.027
Belgium,1994,34737.551,479.425,136.865,0.674
Belgium,1995,38103.508,576.183,129.399,0.023
Belgium,1996,56791,838,133,0
Belgium,1997,39072,3329,55,0
Belgium,1998,2463.27,2088.312,75.79,0.011
Belgium,1999,2914.749,1761.703,73.537,0.2
Belgium,2000,8206.746,2813.991,187.739,0
Belgium,2001,8206.746,2813.991,187.739,0
Belgium,2002,23920,3589,262,0
Belgium,2003,13194.778,644.86,51,0.145
Belgium,2004,3854,3541,142,1.5
Belgium,2005,5058,9258,270,8
Belgium,2006,4563.165,3945.851,175.515,90
Cyprus,1980,0.024,0,0.49,0
Cyprus,1981,0.266,0,0,0
Cyprus,1982,0.019,0.004,0,0
Cyprus,1983,0.007,0,9.716,0
Cyprus,1984,0,0.005,6.924,1.928
Cyprus,1985,0.007,0.956,6.497,2.939
Cyprus,1986,0.682,0.092,6.371,0
Cyprus,1987,0.197,3.186,8.078,0
Cyprus,1988,0.004,0.002,2.209,0.454
Cyprus,1989,0.305,0.12,5.929,0
Cyprus,1990,0.021,0.01,4.803,0
Cyprus,1991,54.998,0.115,26.97,0
Cyprus,1992,0.304,0.005,1.601,0.005
Cyprus,1993,2.977,0.004,2.613,0.001
Cyprus,1994,0.626,4.934,0.999,0.062
Cyprus,1995,13.1,2.5,0,0.03
Cyprus,1996,5.915,0.004,0.004,0.654
Cyprus,1997,17.582,0.02,0,1.913
Cyprus,1998,128.905,0.018,0.035,0.021
Cyprus,1999,30.108,5.361,2.193,0.062
Cyprus,2000,28.875,57.599,4.949,0.575
Cyprus,2001,37.537,0.123,1.638,0.367
Cyprus,2002,9.169,1.944,0.283,0
Cyprus,2003,55.545,9.571,1.568,0.094
Cyprus,2004,23.052,1.376,3.168,0.75
Cyprus,2005,179.014,1.314,0.907,0.872
Cyprus,2006,35.222,6.893,1.028,1.117
Czech Republic,1980,0,0,0,0
Czech Republic,1981,0,0,0,0
Czech Republic,1982,0,0,0,0
Czech Republic,1983,0,0,0,0
Czech Republic,1984,0,0,0,0
Czech Republic,1985,0,0,0,0
Czech Republic,1986,0,0,0,0
Czech Republic,1987,0,0,0,0
Czech Republic,1988,0,0,0,0
Czech Republic,1989,0,0,0,0
Czech Republic,1990,0,0,0,0
Czech Republic,1991,0,0,0,0
Czech Republic,1992,0,0,0,0
Czech Republic,1993,1179.032,4.674,18.597,0.89
Czech Republic,1994,1.887,23.658,62.349,0
Czech Republic,1995,0,51.72,5,0
Czech Republic,1996,11900,23.358,20.125,1
Czech Republic,1997,5.403,66.828,21.442,0
Czech Republic,1998,5.5,42,240,0
Czech Republic,1999,111.2,140.8,108.38,0
Czech Republic,2000,16.648,14.712,114.52,0
Czech Republic,2001,190.45,5.171,88.604,0
Czech Republic,2002,100.728,6.042,34.034,0
Czech Republic,2003,77.817,2.624,9.139,0
Czech Republic,2004,168.528,3.283,35.904,0
Czech Republic,2005,103.348,10.163,36.34,0
Czech Republic,2006,108.352,4.708,27.877,0
Denmark,1980,7,0.941,12.003,13
Denmark,1981,32,10.441,9.19,0.379
Denmark,1982,30,5.917,19.784,0.611
Denmark,1983,26.441,36.263,22.677,0.18
Denmark,1984,75.433,6.503,23.925,0.003
Denmark,1985,78.611,0.407,5.346,0.042
Denmark,1986,43.269,7.1,17.267,0.006
Denmark,1987,32.401,25.614,13.421,0.001
Denmark,1988,0,9.7,29.2,0.5
Denmark,1989,110.9,54.9,36.7,0.9
Denmark,1990,0.715,28.055,26.739,0.18
Denmark,1991,73,39.6,30.8,3.8
Denmark,1992,109.6,21.4,45.43,0.3
Denmark,1993,107.254,11.19,28.27,0.287
Denmark,1994,10655,29.9,29,4.5
Denmark,1995,0,110.1,37.4,0
Denmark,1996,0,32,61.4,0.052
Denmark,1997,0,58,37.9,0.105
Denmark,1998,0,44.133,55.136,5.428
Denmark,1999,52.83,24.2,96.04,0.33
Denmark,2000,746.835,35.91,32.08,1.405
Denmark,2001,762.262,25.624,25.125,5
Denmark,2002,50.671,14.152,62.495,5.274
Denmark,2003,0,104.004,16.028,0
Denmark,2004,33.958,32.026,37.052,1.964
Denmark,2005,125.03,56.095,26.096,0
Denmark,2006,36.069,76.059,28.632,0.128
Estonia,1980,0,0,0,0
Estonia,1981,0,0,0,0
Estonia,1982,0,0,0,0
Estonia,1983,0,0,0,0
Estonia,1984,0,0,0,0
Estonia,1985,0,0,0,0
Estonia,1986,0,0,0,0
Estonia,1987,0,0,0,0
Estonia,1988,0,0,0,0
Estonia,1989,0,0,0,0
Estonia,1990,0,0,0,0
Estonia,1991,0,0,0,0
Estonia,1992,15,0,0,0
Estonia,1993,0,0,0,0
Estonia,1994,0,0,0,0
Estonia,1995,0,0,0,0
Estonia,1996,1.236,0,0,0.001
Estonia,1997,3.439,0.006,0,0
Estonia,1998,4.968,2.572,0.095,0
Estonia,1999,1.713,0.142,0.556,0
Estonia,2000,4.526,0.112,0.502,19.432
Estonia,2001,0.903,0.137,1.163,0
Estonia,2002,1.747,2.286,3.783,169.509
Estonia,2003,1.968,30.486,0.143,0.002
Estonia,2004,1.044,5.219,0.157,0
Estonia,2005,0.069,0.05,0.099,0
Estonia,2006,17.092,0.525,4.47,17.782
Federal Republic of Germany [former],1980,3186,22.278,267.194,11
Federal Republic of Germany [former],1981,6670,24.031,93.121,8
Federal Republic of Germany [former],1982,748,29.184,202.309,7
Federal Republic of Germany [former],1983,1256.326,106.286,259.957,24.004
Federal Republic of Germany [former],1984,2922.406,171.073,263.801,10.742
Federal Republic of Germany [former],1985,2347.367,164.781,207.993,10.123
Federal Republic of Germany [former],1986,365.587,186.487,157.156,9.571
Federal Republic of Germany [former],1987,426.107,263.418,278.337,10.234
Federal Republic of Germany [former],1988,0,0,0,0
Federal Republic of Germany [former],1989,0,0,0,0
Federal Republic of Germany [former],1990,0,0,0,0
Federal Republic of Germany [former],1991,0,0,0,0
Federal Republic of Germany [former],1992,0,0,0,0
Federal Republic of Germany [former],1993,0,0,0,0
Federal Republic of Germany [former],1994,0,0,0,0
Federal Republic of Germany [former],1995,0,0,0,0
Federal Republic of Germany [former],1996,0,0,0,0
Federal Republic of Germany [former],1997,0,0,0,0
Federal Republic of Germany [former],1998,0,0,0,0
Federal Republic of Germany [former],1999,0,0,0,0
Federal Republic of Germany [former],2000,0,0,0,0
Federal Republic of Germany [former],2001,0,0,0,0
Federal Republic of Germany [former],2002,0,0,0,0
Federal Republic of Germany [former],2003,0,0,0,0
Federal Republic of Germany [former],2004,0,0,0,0
Federal Republic of Germany [former],2005,0,0,0,0
Federal Republic of Germany [former],2006,0,0,0,0
Finland,1980,0,0.002,0,0
Finland,1981,52,0,0.089,0
Finland,1982,100,0,0.009,0
Finland,1983,7.18,0,0,0
Finland,1984,15.6,0.002,0.3,0
Finland,1985,0.075,0,0.792,0.024
Finland,1986,0,0.035,0.006,0
Finland,1987,0.007,0,0.047,0
Finland,1988,0,0.05,0.159,0
Finland,1989,0,10.783,0.199,0
Finland,1990,0.599,0.036,0.026,0
Finland,1991,6.031,38.142,0.664,0
Finland,1992,0,0.068,1.872,0
Finland,1993,0,0.005,0.682,0
Finland,1994,4.367,0.037,1.557,0.286
Finland,1995,0,0.04,16.117,0.077
Finland,1996,3.152,0.072,6.45,0.254
Finland,1997,12.153,0.121,2.532,0
Finland,1998,8.014,1.987,1.965,0.007
Finland,1999,18.167,1.703,2.884,0
Finland,2000,13.825,38.575,6.026,0
Finland,2001,16.1,6.5,7.5,0
Finland,2002,32,0.442,3,0
Finland,2003,45,1.1,1.6,0
Finland,2004,26,1.1,0.2,0
Finland,2005,43.4,1.2,52.4,0
Finland,2006,32.9,6.5,0.24,0
France,1980,3448,57.832,74.494,10
France,1981,3569,112.828,73.737,11
France,1982,18819,79.76,100.128,16
France,1983,12520.811,229.214,168.29,1.965
France,1984,9041.839,122.436,208.756,4.766
France,1985,2725.9,95.96,277.586,4.661
France,1986,1282.394,246.005,219.967,5.143
France,1987,1035.886,754.09,213.374,4.3
France,1988,6222.211,588.862,221.207,2.378
France,1989,1628.155,938.67,295.424,3.758
France,1990,453.761,1844.606,405.156,4.979
France,1991,1278.164,831.445,561.192,3.724
France,1992,1394.044,1627.181,327.654,6.302
France,1993,932.636,1720.65,385.869,1.727
France,1994,2095.708,4742.591,661.032,3.087
France,1995,3055.964,873.578,498.629,1.005
France,1996,31279.678,1752.702,617.241,4.326
France,1997,3452.21,860.599,415.453,2.696
France,1998,3521.79,1076,343.783,3.194
France,1999,3382.205,3687.024,203.313,0.503
France,2000,4865.558,1333.119,443.935,18.701
France,2001,3922.37,2096.194,351.055,2.72
France,2002,6146.7,3653.168,476.149,1.376
France,2003,3994.627,4172.896,545.003,1.596
France,2004,3931.889,4484.227,557.609,1.821
France,2005,3062.423,5185.892,748.798,2.477
France,2006,3773.53,10166.323,1051.507,45.898
Germany,1980,0,0,0,0
Germany,1981,0,0,0,0
Germany,1982,0,0,0,0
Germany,1983,0,0,0,0
Germany,1984,0,0,0,0
Germany,1985,0,0,0,0
Germany,1986,0,0,0,0
Germany,1987,0,0,0,0
Germany,1988,8898.682,496.219,542.058,17.05
Germany,1989,452.794,1405.867,729.346,25.287
Germany,1990,8985.318,2473.794,846.776,44.409
Germany,1991,1465.567,963.629,1594.992,1.748
Germany,1992,8964.714,1334.106,1438.061,18.796
Germany,1993,7107.472,1052.473,1095.266,232.418
Germany,1994,21659.766,767.348,1590.498,35.5
Germany,1995,10436.227,1846.02,933.384,14.534
Germany,1996,6108.577,1378.435,898.191,45.387
Germany,1997,4167.282,1721.189,722.211,41.656
Germany,1998,14897.189,1133.243,685.92,286.074
Germany,1999,15021.8,1979.1,796.4,79.5
Germany,2000,5870.9,915.6,796,30.9
Germany,2001,2078.703,1288.004,835.836,4.115
Germany,2002,6130.199,2135.718,519.598,62.674
Germany,2003,2582.342,1009.139,626.185,322.405
Germany,2004,5384.175,968.958,774.712,137.726
Germany,2005,3013.662,1078.881,786.621,154.63
Germany,2006,2954.123,1716.605,878.894,42.163
Gibraltar,1980,0,0,0,0
Gibraltar,1981,0,0,0,0
Gibraltar,1982,0,0,0,0
Gibraltar,1983,0,0,0,0
Gibraltar,1984,0,0,0,0
Gibraltar,1985,0,0,0,0
Gibraltar,1986,0,0,0,0
Gibraltar,1987,0,0,0,0
Gibraltar,1988,0,0,0,0
Gibraltar,1989,0,0,0,0
Gibraltar,1990,0,0,0,0
Gibraltar,1991,0,0,0,0
Gibraltar,1992,0,0,0,0
Gibraltar,1993,0,0,0,0
Gibraltar,1994,0,0,0,0
Gibraltar,1995,0,0,0,0
Gibraltar,1996,0,0,0,0
Gibraltar,1997,0,0,0,0
Gibraltar,1998,0,0,0,0
Gibraltar,1999,0,0,0,0
Gibraltar,2000,0,0,0,0
Gibraltar,2001,0,0,0,0
Gibraltar,2002,0,0,0,0
Gibraltar,2003,0,0,0,0
Gibraltar,2004,0,0,0,0
Gibraltar,2005,0,0,0,0
Gibraltar,2006,0.06,0.104,0.001,0
Greece,1980,196,0.087,0.023,1
Greece,1981,3207,0,0.013,0.002
Greece,1982,8230,0.04,52,0.407
Greece,1983,186.13,0.176,14.929,1.103
Greece,1984,2044.054,0.189,7.263,0.59
Greece,1985,1991.382,0.049,9.87,0.08
Greece,1986,690,3,55,0.153
Greece,1987,1.506,26.298,73.633,0.583
Greece,1988,105.759,2.225,53.525,0.273
Greece,1989,136.698,2.305,35.23,0.035
Greece,1990,231,33.285,84.055,0.008
Greece,1991,400.615,13.372,273.298,2.741
Greece,1992,502.995,9.251,161.465,0.521
Greece,1993,400.742,3.688,153.238,9.516
Greece,1994,462.069,115.253,284.885,0.085
Greece,1995,931.587,8.978,172.815,0.409
Greece,1996,2566.23,155.254,193.657,0.235
Greece,1997,12410.017,16.734,146.312,2.559
Greece,1998,17510.434,283.971,232.11,0
Greece,1999,12038.943,45.486,98.401,46.208
Greece,2000,14908.448,156.245,1179.526,1.742
Greece,2001,11653.193,227.287,329.725,0.955
Greece,2002,6021.447,18.035,201.176,0
Greece,2003,7153.183,200.645,246.719,0.582
Greece,2004,4752.298,1151.852,315.441,1.388
Greece,2005,8011.421,42.824,331.373,1.679
Greece,2006,12373.525,60.652,312.173,0.314
Hungary,1980,0,0,0.331,0
Hungary,1981,32,0,0.051,0
Hungary,1982,14,0,0.001,0
Hungary,1983,24.15,0.24,3.15,0
Hungary,1984,0,0,0.191,0
Hungary,1985,1.45,0.553,0,0
Hungary,1986,0,0,0.426,0.589
Hungary,1987,1.05,0.005,0,0
Hungary,1988,1.85,0,0.099,0
Hungary,1989,0.934,0,27.623,0
Hungary,1990,0,0,5.927,0.006
Hungary,1991,0,8.618,7.62,0
Hungary,1992,0,7.52,76.446,0
Hungary,1993,0,2.324,412.644,2.484
Hungary,1994,104.409,26.843,812.319,0.08
Hungary,1995,88.178,18.683,568.075,0.075
Hungary,1996,3.084,4.985,319.205,0
Hungary,1997,2140,6.995,206.16,0
Hungary,1998,42.93,26.385,634.613,0
Hungary,1999,65.725,121.147,172.703,2.149
Hungary,2000,51,9.2,819,17.905
Hungary,2001,131.03,6.015,154.41,0.003
Hungary,2002,114.755,58.928,320.129,0.892
Hungary,2003,179.023,23.467,256.334,0.002
Hungary,2004,89.697,94.37,84.925,0.01
Hungary,2005,161.717,7.802,237.844,0
Hungary,2006,266.483,7.286,131.14,0
Iceland,1980,0.053,0,0,0
Iceland,1981,2,0.005,0,0
Iceland,1982,189,0.001,0,0.013
Iceland,1983,0.17,0.025,0,0
Iceland,1984,0.065,0.018,0,0.12
Iceland,1985,0.573,0.024,0,0.002
Iceland,1986,0.272,0.008,0,0
Iceland,1987,0.915,0.534,0,0
Iceland,1988,0.055,0.1,0,0
Iceland,1989,9.321,0.747,0,0
Iceland,1990,1,0,0,0
Iceland,1991,11.327,0.044,0,0
Iceland,1992,0,1.295,0,0
Iceland,1993,0.86,0.14,0,0
Iceland,1994,20.235,0.316,0.002,0
Iceland,1995,10.929,0.143,0,0
Iceland,1996,49,0,0,0
Iceland,1997,0,0,0,0
Iceland,1998,0,0,0,0
Iceland,1999,0.503,0.955,0.001,0
Iceland,2000,5.092,0.942,0,0
Iceland,2001,0.03,0.257,0,0
Iceland,2002,1.439,1.87,0,0
Iceland,2003,3.362,1.192,0.003,0
Iceland,2004,2.373,6.159,0,0
Iceland,2005,4.832,1.143,0,0
Iceland,2006,4.326,12.84,0.006,0
Ireland,1980,551,0,0,0
Ireland,1981,44,0.082,0.17,0
Ireland,1982,48,0.409,1.264,0
Ireland,1983,44.56,0.097,1.379,0
Ireland,1984,2.65,0.08,0.525,0
Ireland,1985,66.11,0.293,1.22,0
Ireland,1986,1,0.171,1.896,0
Ireland,1987,1.8,0.03,0.051,0
Ireland,1988,4.56,0.044,0.443,0
Ireland,1989,147,3,0.398,0
Ireland,1990,2.99,1,0.578,0
Ireland,1991,50.406,0.031,0.161,0
Ireland,1992,16.5,10,0.575,0
Ireland,1993,0.795,0.348,1.285,0
Ireland,1994,65.459,0.046,4.649,0
Ireland,1995,77.5,21.8,6.4,0
Ireland,1996,2.4,642,10.8,0
Ireland,1997,34.824,11.044,8.184,0
Ireland,1998,38.909,334.23,36.963,0
Ireland,1999,68.29,85.553,15.921,0
